query,topIntent,conversationName,description,answer,enabled
شركات - What are the details of deposits or certificates that I can get?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: شركات - What are the details of certificates/deposits that can be viewed?,,"Certificate/deposit amount and period
Certificate/deposit account number 
Open date 
Maturity date 
Interest rate 
Total maturity amount 
Payout account number 
Available balance 
Blocked amount 
Blocking reason 
Rollover instructions and details 
Interest frequency",TRUE
Corp - What are the details of certificates/deposits that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.cert.deposit.view,FAQ: Corp - What are the details of certificates/deposits that can be viewed?,,"Certificate/deposit amount and period
Certificate/deposit account number 
Open date 
Maturity date 
Interest rate 
Total maturity amount 
Payout account number 
Available balance 
Blocked amount 
Blocking reason 
Rollover instructions and details 
Interest frequency",TRUE
شركات - Can I purchase a certificate or link a deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit,FAQ: شركات - Can I open a certificate or deposit through the service?  ,," Yes, you can open a certificate or deposit through Al Ahly Net/NBE Mobile. Click on ""Accounts"" from the main menu, and select ""Certificates/Deposits"", then click on ""Open Certificates/Deposits"".",TRUE
Corp - Can I open a certificate or deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.open.cert.deposit,FAQ: Corp - Can I open a certificate or deposit through the service?  ,," Yes, you can open a certificate or deposit through Al Ahly Net/NBE Mobile. Click on ""Accounts"" from the main menu, and select ""Certificates/Deposits"", then click on ""Open Certificates/Deposits"".",TRUE
شركات - Can I retrieve a certificate or break a deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit,FAQ: شركات - Can I redeem a certificate or deposit through the service?,,"Yes, certificates/deposits can be redeemed through Al Ahly Net/NBE Mobile. Click on ""Accounts"", and select ""Certificates/Deposits"", then click on ""Redeem Certificates/Deposits"".",TRUE
Corp - Can I redeem a certificate or deposit through the service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.redeem.cert.deposit,FAQ: Corp - Can I redeem a certificate or deposit through the service?,,"Yes, certificates/deposits can be redeemed through Al Ahly Net/NBE Mobile. Click on ""Accounts"", and select ""Certificates/Deposits"", then click on ""Redeem Certificates/Deposits"".",TRUE
شركات - What are the available options for modification regarding certificates and deposits?,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,FAQ: شركات - What are the available options for amending certificates or deposits?,,"To amend rollover instructions with respect to the certificate/deposit status or payout account, click on ""Accounts"", and select  ""Certificates/Deposits"", then click on ""Amend Certificates/Deposits"" ",TRUE
Corp - What are the available options for amending certificates or deposits?,ANS.FAQs.alAhlyNet.al.ahly.mobile.corp.avail.option.amend.cert.deposit,FAQ: Corp - What are the available options for amending certificates or deposits?,,"To amend rollover instructions with respect to the certificate/deposit status or payout account, click on ""Accounts"", and select  ""Certificates/Deposits"", then click on ""Amend Certificates/Deposits"" ",TRUE
شركات - How long does it take to implement a request to purchase / amend / retrieve a certificate or link / break a deposit through Al-Ahly Net service?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,FAQ: شركات - How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net? ,,All requests are processed in real time online.,TRUE
Corp - How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.long.process.request.open.amend.redeem.cert.deposit,FAQ: Corp - How long does it take to process any request to open/amend/redeem certificates/deposits via Al Ahly Net? ,,All requests are processed in real time online.,TRUE
شركات - Can I view the details of the different investment funds?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view,FAQ: شركات - Can the details of the different types of mutual funds be viewed?,,"Yes, log in and select ""Mutual Funds"" from the main menu, then click on ""Investment Details"" to view all the details. ",TRUE
Corp - Can the details of the different types of mutual funds be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.differ.type.mutual.fund.view,FAQ: Corp - Can the details of the different types of mutual funds be viewed?,,"Yes, log in and select ""Mutual Funds"" from the main menu, then click on ""Investment Details"" to view all the details. ",TRUE
"شركات - I do not have an investment funds account, how can I create an account?",ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"FAQ: شركات - I do not have a mutual fund account, how can an account be created?",,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Place Orders"" then ""Purchase Mutual Funds"" to be directed to the page of opening investment accounts in order to select the accounts to be linked to the investment account. ",TRUE
"Corp - I do not have a mutual fund account, how can an account be created?",ANS.FAQs.alAhlyNet.nbe.mobile.corp.not.mutual.fund.acc.account.creat,"FAQ: Corp - I do not have a mutual fund account, how can an account be created?",,"You can create an investment account for the first time by selecting ""Mutual Funds"", clicking on ""Place Orders"" then ""Purchase Mutual Funds"" to be directed to the page of opening investment accounts in order to select the accounts to be linked to the investment account. ",TRUE
شركات - What is the primary account that is designated when opening the investment account?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,FAQ: شركات - What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,TRUE
Corp - What is the primary account assigned upon opening an investment account?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.primari.acc.assign.upon.open.invest.account,FAQ: Corp - What is the primary account assigned upon opening an investment account?,,The primary account is the account which receives the coupons of mutual fund certificates. It can be changed later if you wish.,TRUE
شركات - What are the details of the investment funds that I can get?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,FAQ: شركات - What are the details of mutual funds that can be viewed?,,"• Outstanding certificate balance
• Current value of outstanding certificate balance
• Latest price of mutual fund certificates 
• Profit share received 
",TRUE
Corp - What are the details of mutual funds that can be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.mutual.fund.view,FAQ: Corp - What are the details of mutual funds that can be viewed?,,"• Outstanding certificate balance
• Current value of outstanding certificate balance
• Latest price of mutual fund certificates 
• Profit share received 
",TRUE
شركات - Can I inquire about check details?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: شركات - Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",TRUE
Corp - Can the details of settled cheques be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Corp - Can the details of settled cheques be viewed?,,"Yes, the cheque number, status and amount can be viewed.",TRUE
شركات - How can I get details of paid checks?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: شركات - How can the details of settled cheques be viewed?,,"Click on ""Accounts"" from the main menu, and select ""Current and Savings"", then click on ""Cheque Status Inquiry"", and select the relevant account.",TRUE
Corp - How can the details of settled cheques be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.detail.settl.chequ.view,FAQ: Corp - How can the details of settled cheques be viewed?,,"Click on ""Accounts"" from the main menu, and select ""Current and Savings"", then click on ""Cheque Status Inquiry"", and select the relevant account.",TRUE
شركات - Can I know the status of checks under collection?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.statu.chequ.collect.view,FAQ: شركات - Can the status of cheques under collection be viewed?,,"Yes, you can view the status of cheques under collection deposited at the Bank (collected/rejected/under collection).",TRUE
Corp - Can the status of cheques under collection be viewed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.statu.chequ.collect.view,FAQ: Corp - Can the status of cheques under collection be viewed?,,"Yes, you can view the status of cheques under collection deposited at the Bank (collected/rejected/under collection).",TRUE
شركات - Can a transfer be made without adding a beneficiary?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye,FAQ: شركات - Can a transfer be made without adding a payee?,,"Yes, through the one-time transfer service. A payee may be added immediately after completing a transfer.",TRUE
Corp - Can a transfer be made without adding a payee?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.made.without.ad.paye,FAQ: Corp - Can a transfer be made without adding a payee?,,"Yes, through the one-time transfer service. A payee may be added immediately after completing a transfer.",TRUE
شركات - Can a transfer notice be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print,FAQ: شركات - Can a transfer note be printed?,,"Yes, through the ""Transfers Inquiries"" service.",TRUE
Corp - Can a transfer note be printed?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.print,FAQ: Corp - Can a transfer note be printed?,,"Yes, through the ""Transfers Inquiries"" service.",TRUE
شركات - Is a transfer notice sent to the beneficiary?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.transfer.note.sent.paye,FAQ: شركات - Is a transfer note sent to the payee?,,"Yes, a transfer note is sent to the email address registered for the payee upon adding a payee or upon making a one-time transfer.",TRUE
