query,topIntent,conversationName,description,answer,enabled,intentAnnotations,exampleDataAnnotations
How can I subscribe to AL Ahly PhoneCash,ANS.FAQs.alAhlyPhoneCash.subscrib,FAQ: How can I subscribe to AL Ahly PhoneCash?,,"For NBE customers, you can subscribe by visiting the nearest NBE branch or through NBE website (through self-services/Phone Cash self-registration). 

Non-NBE customers can subscribe to Al Ahly PhoneCash via any NBE branch or e-branch.",true,,
Can I remove a category which classifies a transaction?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,FAQ: Can I remove a category which classifies a transaction?,,You may not delete the classification but you can modify the category and reclassify the transaction.,true,,
Can I remove a category which classifies a transaction,ANS.FAQs.alAhlyNet.nbe.mobile.ret.remov.categori.classifi.transact,FAQ: Can I remove a category which classifies a transaction?,,You may not delete the classification but you can modify the category and reclassify the transaction.,true,,
How can I stop receiving paper bank statements and switch to the e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
How can I get support if I have issues with my corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
How do I add or remove authorized signatories on a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
What are the requirements for opening a retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
What documents are required to open a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
account types,NBE.Core.Accounts,Accounts,,,true,,
How can I withdraw money from my retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
How do I open a bank account online?,NBE.Core.Accounts,Accounts,,,true,,
How often are my bank statements delivered through the e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
How can I access my corporate current account online?,NBE.Core.Accounts,Accounts,,,true,,
Is there an online application to open a bank account?,NBE.Core.Accounts,Accounts,,,true,,
Can I link my corporate current account to other accounts or services?,NBE.Core.Accounts,Accounts,,,true,,
Is there a fee for using the bank's e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
Can I open a bank account from my mobile phone?,NBE.Core.Accounts,Accounts,,,true,,
What are the steps to open a bank account online?,NBE.Core.Accounts,Accounts,,,true,,
Can I print my bank statements from the e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
How do I open a bank account without going to a branch?,NBE.Core.Accounts,Accounts,,,true,,
What is the minimum balance for a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
available accounts,NBE.Core.Accounts,Accounts,,,true,,
How do I check my retail savings account balance?,NBE.Core.Accounts,Accounts,,,true,,
What are the benefits of a retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
How do I view my bank statements online?,NBE.Core.Accounts,Accounts,,,true,,
How can I apply for a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
Are there any fees for a retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
What are the requirements to open a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
Can I link my retail current account with other accounts?,NBE.Core.Accounts,Accounts,,,true,,
What are the requirements to open a bank account online?,NBE.Core.Accounts,Accounts,,,true,,
Can I open a retail savings account online?,NBE.Core.Accounts,Accounts,,,true,,
What is the interest rate offered on a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
Is there any maintenance charge for a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
What is the interest rate on a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
Can I open a bank account without going to the bank?,NBE.Core.Accounts,Accounts,,,true,,
I want to know about the accounts,NBE.Core.Accounts,Accounts,,,true,,
what accounts do you have,NBE.Core.Accounts,Accounts,,,true,,
What is the process for closing a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
I'm interested in signing up for the bank's e-statement service. Can you tell me more about it?,NBE.Core.Accounts,Accounts,,,true,,
What is the minimum balance required for a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
Are there any transaction limits on a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
How do I open a retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
Can I link my retail savings account to my other accounts?,NBE.Core.Accounts,Accounts,,,true,,
How can I deposit money into my retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
Can I open a bank account from home?,NBE.Core.Accounts,Accounts,,,true,,
How can I open a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
How can I enroll in the bank's e-statement service for my account?,NBE.Core.Accounts,Accounts,,,true,,
Can I open multiple corporate current accounts?,NBE.Core.Accounts,Accounts,,,true,,
What are the features of a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
Can I access my past bank statements through the e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
Can I receive my bank statements online?,NBE.Core.Accounts,Accounts,,,true,,
What do I do if I don't receive my bank statement through the e-statement service?,NBE.Core.Accounts,Accounts,,,true,,
Can I open a retail current account online?,NBE.Core.Accounts,Accounts,,,true,,
How can I check my retail current account balance?,NBE.Core.Accounts,Accounts,,,true,,
What do I need to open a bank account online?,NBE.Core.Accounts,Accounts,,,true,,
What are the fees for a corporate current account?,NBE.Core.Accounts,Accounts,,,true,,
accounts,NBE.Core.Accounts,Accounts,,,true,,
What is the interest rate for a retail savings account?,NBE.Core.Accounts,Accounts,,,true,,
Is it possible to open a bank account remotely?,NBE.Core.Accounts,Accounts,,,true,,
What are the benefits of opening a retail current account?,NBE.Core.Accounts,Accounts,,,true,,
what is the commission deducted for sale transactions,ANS.FAQs.pos.commiss.deduct.sale.transact,FAQ: what is the commission deducted for sale transactions?,,Commission is determined as per the nature of the business activity.,true,,
what is the commission deducted for sale transactions?,ANS.FAQs.pos.commiss.deduct.sale.transact,FAQ: what is the commission deducted for sale transactions?,,Commission is determined as per the nature of the business activity.,true,,
What happens if the hard token PIN code is entered incorrectly,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.hard.token.pin.code.enter.incorrectli,FAQ: What happens if the hard token PIN code is entered incorrectly?,,The hard taken will be suspended and may be activated again through the nearest branch.,true,,
What happens if the hard token PIN code is entered incorrectly?,ANS.FAQs.alAhlyNet.nbe.mobile.corp.happen.hard.token.pin.code.enter.incorrectli,FAQ: What happens if the hard token PIN code is entered incorrectly?,,The hard taken will be suspended and may be activated again through the nearest branch.,true,,
What are the currencies enabled via Al Ahly Net,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,FAQ: What are the currencies enabled via Al Ahly Net?,,"In case of own account transfers, you can transfer funds in the same currency whether a local or foreign currency. You can also convert your funds in any foreign currency to EGP.  However, in case of internal or domestic transfers, only transfers in the local currency are allowed.",true,,
What are the currencies enabled via Al Ahly Net?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.currenc.enabl,FAQ: What are the currencies enabled via Al Ahly Net?,,"In case of own account transfers, you can transfer funds in the same currency whether a local or foreign currency. You can also convert your funds in any foreign currency to EGP.  However, in case of internal or domestic transfers, only transfers in the local currency are allowed.",true,,
Can I add new categories for the classification of my transactions?,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,FAQ: Can I add new categories for the classification of my transactions?,,"Yes, you can add up to 7 new categories and 9 sub-categories for each main category through Manage Budgets.",true,,
Can I add new categories for the classification of my transactions,ANS.FAQs.alAhlyNet.nbe.mobile.ret.add.new.categori.classif.transact,FAQ: Can I add new categories for the classification of my transactions?,,"Yes, you can add up to 7 new categories and 9 sub-categories for each main category through Manage Budgets.",true,,
What is the maximum tenor for personal loan,ANS.FAQs.personal.loan.max.tenor,FAQ: What is the maximum tenor for personal loan?,,"Personal Loan tenor reaches 12 years according to the customer's segment. 
For more information, Click here.",true,,
What is the maximum tenor for personal loan?,ANS.FAQs.personal.loan.max.tenor,FAQ: What is the maximum tenor for personal loan?,,"Personal Loan tenor reaches 12 years according to the customer's segment. 
For more information, Click here.",true,,
Can I get an auto loan with bad credit?,NBE.Core.Loans,Loans,,,true,,
What are the requirements for a car loan?,NBE.Core.Loans,Loans,,,true,,
What is the interest rate for a car loan?,NBE.Core.Loans,Loans,,,true,,
retail loans,NBE.Core.Loans,Loans,,,true,,
How has CBE contributed to promoting digital financial services in Egypt?,NBE.Core.Loans,Loans,,,true,,
I want a loan,NBE.Core.Loans,Loans,,,true,,
How much can I borrow for a car loan?,NBE.Core.Loans,Loans,,,true,,
Can I prepay my personal loan?,NBE.Core.Loans,Loans,,,true,,
Can I get pre-approved for an auto loan?,NBE.Core.Loans,Loans,,,true,,
What are the initiatives of CBE to improve financial education in Egypt?,NBE.Core.Loans,Loans,,,true,,
How long does it take to get approved for an auto loan?,NBE.Core.Loans,Loans,,,true,,
how to get loan,NBE.Core.Loans,Loans,,,true,,
Can you tell me about the initiatives taken by CBE?,NBE.Core.Loans,Loans,,,true,,
Can I use the auto loan to buy a used car?,NBE.Core.Loans,Loans,,,true,,
What are the interest rates for auto loans?,NBE.Core.Loans,Loans,,,true,,
How can I apply for a personal loan?,NBE.Core.Loans,Loans,,,true,,
Can I refinance my car loan?,NBE.Core.Loans,Loans,,,true,,
loans,NBE.Core.Loans,Loans,,,true,,
Can I get a car loan with bad credit?,NBE.Core.Loans,Loans,,,true,,
Can I apply for a personal loan online?,NBE.Core.Loans,Loans,,,true,,
How can I apply for an auto loan?,NBE.Core.Loans,Loans,,,true,,
What is the maximum amount I can borrow for an auto loan?,NBE.Core.Loans,Loans,,,true,,
Do I need a down payment for a car loan?,NBE.Core.Loans,Loans,,,true,,
